semaine,sexe,age_bin,total_cases,positivity_rate,median_ct,mean_nb_symptomes,proportion_severe,charge_virale_basse,charge_virale_haute,charge_virale_moyenne,forecast_incidence,inc_low,inc_high,forecast_positivity,pos_low,pos_high,ecart_%_positivity
2024-07-01/2024-07-07,H,45-59,0,,,,,0,0,0,9.274925706238808,3.727004892025828,15.222942642007396,1.0,0.999999998175277,1.000000002025582,
2024-07-01/2024-07-07,H,60+,0,,,,,0,0,0,9.274925706238808,3.727004892025828,15.222942642007396,1.0,0.999999998175277,1.000000002025582,
2024-07-08/2024-07-14,F,0-4,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,F,5-17,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,F,18-29,1,1.0,28.66,4.0,0.0,0,0,1,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,0.0
2024-07-08/2024-07-14,F,30-44,1,1.0,,0.0,0.0,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,0.0
2024-07-08/2024-07-14,F,45-59,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,F,60+,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,H,0-4,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,H,5-17,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-08/2024-07-14,H,18-29,2,1.0,21.28,3.0,0.0,0,0,2,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,0.0
2024-07-08/2024-07-14,H,30-44,3,1.0,23.08,3.0,0.3333333333333333,0,0,1,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,0.0
2024-07-08/2024-07-14,H,45-59,2,1.0,23.32,3.0,0.0,0,0,1,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,0.0
2024-07-08/2024-07-14,H,60+,0,,,,,0,0,0,9.24916383101522,3.541479650738032,14.396869035727024,1.0,0.9999999980294132,1.000000001956186,
2024-07-15/2024-07-21,F,0-4,0,,,,,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,
2024-07-15/2024-07-21,F,5-17,1,1.0,24.68,3.0,0.0,0,0,1,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,F,18-29,2,1.0,,3.0,0.5,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,F,30-44,2,1.0,24.44,3.5,0.5,0,0,2,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,F,45-59,0,,,,,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,
2024-07-15/2024-07-21,F,60+,0,,,,,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,
2024-07-15/2024-07-21,H,0-4,0,,,,,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,
2024-07-15/2024-07-21,H,5-17,1,1.0,26.72,4.0,0.0,0,0,1,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,H,18-29,3,1.0,30.32,3.6666666666666665,0.6666666666666666,2,0,1,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,H,30-44,3,1.0,26.905,3.0,0.0,0,0,2,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,H,45-59,2,1.0,25.134999999999998,2.5,0.0,0,0,2,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,0.0
2024-07-15/2024-07-21,H,60+,0,,,,,0,0,0,9.223401955791632,3.976924462230274,14.665240446345392,1.0,0.9999999980523682,1.0000000019959827,
2024-07-22/2024-07-28,F,0-4,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-22/2024-07-28,F,5-17,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-22/2024-07-28,F,18-29,1,1.0,28.69,4.0,0.0,0,0,1,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,F,30-44,1,1.0,,3.0,0.0,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,F,45-59,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-22/2024-07-28,F,60+,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-22/2024-07-28,H,0-4,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-22/2024-07-28,H,5-17,1,1.0,,5.0,1.0,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,H,18-29,2,1.0,26.295,3.5,0.5,1,0,1,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,H,30-44,1,1.0,,4.0,0.0,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,H,45-59,2,1.0,25.055,3.0,0.0,0,0,2,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,0.0
2024-07-22/2024-07-28,H,60+,0,,,,,0,0,0,9.197640079673098,3.807823309059479,14.701956068721952,1.0,0.9999999979841506,1.0000000019501478,
2024-07-29/2024-08-04,F,0-4,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,F,5-17,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,F,18-29,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,F,30-44,1,1.0,,2.0,0.0,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,0.0
2024-07-29/2024-08-04,F,45-59,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,F,60+,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,H,0-4,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,H,5-17,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,H,18-29,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-07-29/2024-08-04,H,30-44,4,1.0,24.57,3.75,0.5,0,0,4,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,0.0
2024-07-29/2024-08-04,H,45-59,1,1.0,22.81,3.0,0.0,0,0,1,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,0.0
2024-07-29/2024-08-04,H,60+,0,,,,,0,0,0,9.171878203554568,4.0522716880362255,14.780266530122017,1.0,0.9999999980757892,1.000000001869854,
2024-08-05/2024-08-11,F,0-4,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,F,5-17,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,F,18-29,2,1.0,21.91,2.0,0.0,0,0,1,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,0.0
2024-08-05/2024-08-11,F,30-44,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,F,45-59,1,1.0,26.12,3.0,0.0,0,0,1,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,0.0
2024-08-05/2024-08-11,F,60+,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,H,0-4,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,H,5-17,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,H,18-29,2,1.0,24.125,4.0,0.5,0,0,2,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,0.0
2024-08-05/2024-08-11,H,30-44,2,1.0,24.825,2.0,0.0,0,0,2,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,0.0
2024-08-05/2024-08-11,H,45-59,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-05/2024-08-11,H,60+,0,,,,,0,0,0,9.146116327436031,3.950998663132447,14.66868725188167,1.0,0.9999999979385604,1.0000000020016018,
2024-08-12/2024-08-18,F,0-4,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-12/2024-08-18,F,5-17,1,1.0,25.36,4.0,0.0,0,0,1,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,F,18-29,1,1.0,,1.0,0.0,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,F,30-44,1,1.0,,3.0,0.0,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,F,45-59,1,1.0,31.81,2.0,0.0,1,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,F,60+,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-12/2024-08-18,H,0-4,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-12/2024-08-18,H,5-17,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-12/2024-08-18,H,18-29,1,1.0,,6.0,1.0,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,H,30-44,4,1.0,24.78,2.25,0.0,0,0,3,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,0.0
2024-08-12/2024-08-18,H,45-59,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-12/2024-08-18,H,60+,0,,,,,0,0,0,9.12035445379629,3.875109570177276,14.405498762927609,1.0,0.9999999979218448,1.0000000019083164,
2024-08-19/2024-08-25,F,0-4,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,F,5-17,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,F,18-29,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,F,30-44,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,F,45-59,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,F,60+,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,H,0-4,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,H,5-17,1,1.0,,3.0,0.0,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,0.0
2024-08-19/2024-08-25,H,18-29,2,1.0,23.23,2.0,0.0,0,0,1,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,0.0
2024-08-19/2024-08-25,H,30-44,3,1.0,28.09,4.333333333333333,0.3333333333333333,1,0,2,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,0.0
2024-08-19/2024-08-25,H,45-59,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-19/2024-08-25,H,60+,0,,,,,0,0,0,9.094592580156547,3.599755032791716,14.317660659116031,1.0,0.9999999980864706,1.0000000019680406,
2024-08-26/2024-09-01,F,0-4,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,F,5-17,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,F,18-29,2,1.0,21.98,2.5,0.0,0,0,1,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,0.0
2024-08-26/2024-09-01,F,30-44,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,F,45-59,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,F,60+,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,H,0-4,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,H,5-17,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-08-26/2024-09-01,H,18-29,3,1.0,29.294999999999998,3.3333333333333335,0.6666666666666666,1,0,1,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,0.0
2024-08-26/2024-09-01,H,30-44,3,1.0,26.92,2.6666666666666665,0.0,0,0,3,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,0.0
2024-08-26/2024-09-01,H,45-59,1,1.0,25.31,5.0,1.0,0,0,1,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,0.0
2024-08-26/2024-09-01,H,60+,0,,,,,0,0,0,9.068830706516808,3.431185080838701,14.731285932286642,1.0,0.9999999979702218,1.0000000020312598,
2024-09-02/2024-09-08,F,0-4,1,1.0,27.45,0.0,0.0,0,0,1,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,0.0
2024-09-02/2024-09-08,F,5-17,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,F,18-29,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,F,30-44,5,1.0,30.045,1.8,0.0,2,0,2,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,0.0
2024-09-02/2024-09-08,F,45-59,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,F,60+,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,H,0-4,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,H,5-17,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,H,18-29,3,1.0,25.24,4.0,0.6666666666666666,1,0,2,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,0.0
2024-09-02/2024-09-08,H,30-44,3,1.0,27.59,3.6666666666666665,0.3333333333333333,0,0,1,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,0.0
2024-09-02/2024-09-08,H,45-59,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-02/2024-09-08,H,60+,0,,,,,0,0,0,9.043068842282636,3.653607567304932,14.39524554399028,1.0,0.9999999980795709,1.000000001764783,
2024-09-09/2024-09-15,F,0-4,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,F,5-17,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,F,18-29,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,F,30-44,3,1.0,23.98,3.0,0.0,0,0,3,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,0.0
2024-09-09/2024-09-15,F,45-59,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,F,60+,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,H,0-4,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,H,5-17,1,1.0,22.18,3.0,0.0,0,0,1,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,0.0
2024-09-09/2024-09-15,H,18-29,1,1.0,22.07,1.0,0.0,0,0,1,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,0.0
2024-09-09/2024-09-15,H,30-44,5,1.0,21.77,2.4,0.2,0,0,3,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,0.0
2024-09-09/2024-09-15,H,45-59,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-09/2024-09-15,H,60+,0,,,,,0,0,0,9.01730697804846,3.6083852730497967,14.328552760381832,1.0,0.9999999980575158,1.000000001933154,
2024-09-16/2024-09-22,F,0-4,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-16/2024-09-22,F,5-17,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-16/2024-09-22,F,18-29,3,1.0,24.99,3.0,0.3333333333333333,0,1,2,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,F,30-44,2,1.0,24.84,3.0,0.0,0,0,2,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,F,45-59,1,1.0,21.1,4.0,1.0,0,0,1,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,F,60+,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-16/2024-09-22,H,0-4,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-16/2024-09-22,H,5-17,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-16/2024-09-22,H,18-29,1,1.0,23.43,2.0,0.0,0,0,1,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,H,30-44,4,1.0,21.69,2.75,0.25,0,0,2,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,H,45-59,1,1.0,30.57,4.0,0.0,1,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,0.0
2024-09-16/2024-09-22,H,60+,0,,,,,0,0,0,8.991545113814288,3.21381051930268,14.319428333640804,1.0,0.9999999981625098,1.0000000020361024,
2024-09-23/2024-09-29,F,0-4,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,F,5-17,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,F,18-29,2,1.0,22.38,4.0,0.0,0,0,1,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,0.0
2024-09-23/2024-09-29,F,30-44,2,1.0,25.015,3.5,0.0,1,1,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,0.0
2024-09-23/2024-09-29,F,45-59,1,1.0,,4.0,0.0,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,0.0
2024-09-23/2024-09-29,F,60+,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,H,0-4,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,H,5-17,1,1.0,29.52,3.0,0.0,0,0,1,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,0.0
2024-09-23/2024-09-29,H,18-29,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,H,30-44,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,H,45-59,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-23/2024-09-29,H,60+,0,,,,,0,0,0,8.965783249580115,3.321120558975628,14.835137766966598,1.0,0.9999999980861212,1.0000000021438584,
2024-09-30/2024-10-06,F,0-4,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,F,5-17,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,F,18-29,2,1.0,29.85,0.5,0.0,0,0,1,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,0.0
2024-09-30/2024-10-06,F,30-44,1,1.0,,4.0,1.0,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,0.0
2024-09-30/2024-10-06,F,45-59,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,F,60+,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,H,0-4,1,1.0,,1.0,0.0,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,0.0
2024-09-30/2024-10-06,H,5-17,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,H,18-29,1,1.0,,2.0,0.0,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,0.0
2024-09-30/2024-10-06,H,30-44,1,1.0,26.16,2.0,0.0,0,0,1,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,0.0
2024-09-30/2024-10-06,H,45-59,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-09-30/2024-10-06,H,60+,0,,,,,0,0,0,8.94002921647117,3.752947295867506,14.35426312023281,1.0,0.9999999982585152,1.00000000193986,
2024-10-07/2024-10-13,F,0-4,0,,,,,0,0,0,8.914275183362228,3.0055783661526028,14.49260062592208,1.0,0.9999999979389474,1.0000000019576367,
2024-10-07/2024-10-13,F,5-17,2,1.0,24.08,3.0,0.0,0,0,2,8.914275183362228,3.0055783661526028,14.49260062592208,1.0,0.9999999979389474,1.0000000019576367,0.0
2024-10-07/2024-10-13,F,18-29,1,1.0,27.68,2.0,0.0,0,0,1,8.914275183362228,3.0055783661526028,14.49260062592208,1.0,0.9999999979389474,1.0000000019576367,0.0
2024-10-07/2024-10-13,F,30-44,2,1.0,26.78,3.5,0.0,0,0,2,8.914275183362228,3.0055783661526028,14.49260062592208,1.0,0.9999999979389474,1.0000000019576367,0.0
2024-10-07/2024-10-13,F,45-59,0,,,,,0,0,0,8.914275183362228,3.0055783661526028,14.49260062592208,1.0,0.9999999979389474,1.0000000019576367,
